RecNum, LahmanID, Year, Team, Lg
848,kellge01,1950,DET,A
849,lemonbo01,1950,CLE,A
850,lollash01,1950,STL,A
851,michaca01,1950,WAS,A
852,raschvi01,1950,NY,A
853,reynoal01,1950,NY,A
854,rizzuph01,1950,NY,A
855,scarbra01,1950,CHI,A
856,stephve01,1950,BOS,A
857,willite01,1950,BOS,A
858,blackew01,1950,CIN,N
859,camparo01,1950,BRO,N
860,coopewa01,1950,BOS,N
861,hodgegi01,1950,BRO,N
862,jansela01,1950,NY,N
863,joneswi01,1950,PHI,N
864,kinerra01,1950,PIT,N
865,konstji01,1950,PHI,N
866,marioma01,1950,STL,N
867,musiast01,1950,STL,N
868,newcodo01,1950,BRO,N
869,pafkoan01,1950,CHI,N
870,reesepe01,1950,BRO,N
871,roberro01,1950,PHI,N
872,robinja02,1950,BRO,N
873,roepr01,1950,BRO,N
874,rushbo01,1950,CHI,N
875,sauerha01,1950,CHI,N
876,schoere01,1950,STL,N
877,sisledi01,1950,PHI,N
878,slaugen01,1950,STL,N
879,snidedu01,1950,BRO,N
880,spahnwa01,1950,BOS,N
881,stanked01,1950,NY,N
882,wyrosjo01,1950,CIN,N
883,berrayo01,1951,NY,A
884,busbyji01,1951,CHI,A
885,carrach01,1951,CHI,A
886,dimagdo01,1951,BOS,A
887,dimagjo01,1951,NY,A
888,dobyla01,1951,CLE,A
889,doerrbo01,1951,BOS,A
890,fainfe01,1951,PHI,A
891,foxne01,1951,CHI,A
892,garvene01,1951,STL,A
893,gumpera01,1951,CHI,A
894,heganji01,1951,CLE,A
895,hutchfr01,1951,DET,A
896,kellge01,1951,DET,A
897,lemonbo01,1951,CLE,A
898,lopated01,1951,NY,A
899,marreco01,1951,WAS,A
900,minosmi01,1951,CHI,A
901,parneme01,1951,BOS,A
902,rizzuph01,1951,NY,A
903,robined01,1951,CHI,A
904,shantbo01,1951,PHI,A
905,stephve01,1951,BOS,A
906,wertzvi01,1951,DET,A
907,willite01,1951,BOS,A
908,ashburi01,1951,PHI,N
909,blackew01,1951,CIN,N
910,camparo01,1951,BRO,N
911,darkal01,1951,NY,N
912,edwarbr01,1951,CHI,N
913,elliobo01,1951,BOS,N
914,ennisde01,1951,PHI,N
915,hodgegi01,1951,BRO,N
916,jansela01,1951,NY,N
917,joneswi01,1951,PHI,N
918,kinerra01,1951,PIT,N
919,leonadu02,1951,CHI,N
920,maglisa01,1951,NY,N
921,musiast01,1951,STL,N
922,newcodo01,1951,BRO,N
923,reesepe01,1951,BRO,N
924,roberro01,1951,PHI,N
925,robinja02,1951,BRO,N
926,roepr01,1951,BRO,N
927,schoere01,1951,STL,N
928,slaugen01,1951,STL,N
929,snidedu01,1951,BRO,N
930,spahnwa01,1951,BOS,N
931,westlwa01,1951,STL,N
932,wyrosjo01,1951,CIN,N
933,avilabo01,1952,CLE,A
934,bauerha01,1952,NY,A
935,berrayo01,1952,NY,A
936,dimagdo01,1952,BOS,A
937,dobyla01,1952,CLE,A
938,fainfe01,1952,PHI,A
939,foxne01,1952,CHI,A
940,garcimi01,1952,CLE,A
941,heganji01,1952,CLE,A
942,jenseja01,1952,WAS,A
943,joosted01,1952,PHI,A
944,kellge01,1952,BOS,A
945,lemonbo01,1952,CLE,A
946,mantlmi01,1952,NY,A
947,mcdougi01,1952,NY,A
948,minosmi01,1952,CHI,A
949,mitchda01,1952,CLE,A
950,paigesa01,1952,STL,A
951,raschvi01,1952,NY,A
952,reynoal01,1952,NY,A
953,rizzuph01,1952,NY,A
954,robined01,1952,CHI,A
955,rosenal01,1952,CLE,A
956,shantbo01,1952,PHI,A
957,wertzvi01,1952,DET,A
958,yosted01,1952,WAS,A
959,atwelto01,1952,CHI,N
960,camparo01,1952,BRO,N
961,darkal01,1952,NY,N
962,furilca01,1952,BRO,N
963,hamnegr01,1952,PHI,N
964,hattogr01,1952,CIN,N
965,hearnji01,1952,NY,N
966,hodgegi01,1952,BRO,N
967,irvinmo01,1952,NY,N
968,kinerra01,1952,PIT,N
969,lockmwh01,1952,NY,N
970,maglisa01,1952,NY,N
971,musiast01,1952,STL,N
972,reesepe01,1952,BRO,N
973,roberro01,1952,PHI,N
974,robinja02,1952,BRO,N
975,roepr01,1952,BRO,N
976,rushbo01,1952,CHI,N
977,sauerha01,1952,CHI,N
978,schoere01,1952,STL,N
979,simmocu01,1952,PHI,N
980,slaugen01,1952,STL,N
981,snidedu01,1952,BRO,N
982,spahnwa01,1952,BOS,N
983,stalege01,1952,STL,N
984,thomsbo01,1952,NY,N
985,westrwe01,1952,NY,N
986,bauerha01,1953,NY,A
987,berrayo01,1953,NY,A
988,carrach01,1953,CHI,A
989,dobyla01,1953,CLE,A
990,fainfe01,1953,CHI,A
991,foxne01,1953,CHI,A
992,garcimi01,1953,CLE,A
993,goodmbi01,1953,BOS,A
994,huntebi03,1953,STL,A
995,kellge01,1953,BOS,A
996,kuennha01,1953,DET,A
997,lemonbo01,1953,CLE,A
998,mantlmi01,1953,NY,A
999,minosmi01,1953,CHI,A
1000,mizejo01,1953,NY,A
1001,paigesa01,1953,STL,A
1002,piercbi02,1953,CHI,A
1003,reynoal01,1953,NY,A
1004,rizzuph01,1953,NY,A
1005,robined01,1953,PHI,A
1006,rosenal01,1953,CLE,A
1007,sainjo01,1953,NY,A
1008,vernomi01,1953,WAS,A
1009,whitesa02,1953,BOS,A
1010,willite01,1953,BOS,A
1011,zernigu01,1953,PHI,A
1012,ashburi01,1953,PHI,N
1013,bellhi01,1953,CIN,N
1014,camparo01,1953,BRO,N
1015,crandde01,1953,MIL,N
1016,dicksmu01,1953,PIT,N
1017,furilca01,1953,BRO,N
1018,haddiha01,1953,STL,N
1019,hamnegr01,1953,PHI,N
1020,hodgegi01,1953,BRO,N
1021,kinerra01,1953,CHI,N
1022,kluszte01,1953,CIN,N
1023,matheed01,1953,MIL,N
1024,mcculcl01,1953,CHI,N
1025,musiast01,1953,STL,N
1026,reesepe01,1953,BRO,N
1027,ricede01,1953,STL,N
1028,roberro01,1953,PHI,N
1029,robinja02,1953,BRO,N
1030,schoere01,1953,STL,N
1031,simmocu01,1953,PHI,N
1032,slaugen01,1953,STL,N
1033,snidedu01,1953,BRO,N
1034,spahnwa01,1953,MIL,N
1035,stalege01,1953,STL,N
1036,westrwe01,1953,NY,N
1037,wilheho01,1953,NY,N
1038,willida03,1953,NY,N
1039,avilabo01,1954,CLE,A
1040,bauerha01,1954,NY,A
1041,berrayo01,1954,NY,A
1042,boonera01,1954,DET,A
1043,carrach01,1954,CHI,A
1044,consusa01,1954,CHI,A
1045,dobyla01,1954,CLE,A
1046,fainfe01,1954,CHI,A
1047,finigji01,1954,PHI,A
1048,fordwh01,1954,NY,A
1049,foxne01,1954,CHI,A
1050,garcimi01,1954,CLE,A
1051,keegabo01,1954,CHI,A
1052,kellge01,1954,CHI,A
1053,kuennha01,1954,DET,A
1054,lemonbo01,1954,CLE,A
1055,lollash01,1954,CHI,A
1056,mantlmi01,1954,NY,A
1057,minosmi01,1954,CHI,A
1058,norenir01,1954,NY,A
1059,piersji01,1954,BOS,A
1060,portebo01,1954,WAS,A
1061,reynoal01,1954,NY,A
1062,rosenal01,1954,CLE,A
1063,stonede01,1954,WAS,A
1064,truckvi01,1954,CHI,A
1065,turlebo01,1954,BAL,A
1066,vernomi01,1954,WAS,A
1067,willite01,1954,BOS,A
1068,antonjo02,1954,NY,N
1069,bellhi01,1954,CIN,N
1070,burgesm01,1954,PHI,N
1071,camparo01,1954,BRO,N
1072,conlege01,1954,MIL,N
1073,crandde01,1954,MIL,N
1074,darkal01,1954,NY,N
1075,erskica01,1954,BRO,N
1076,grissma01,1954,NY,N
1077,haddiha01,1954,STL,N
1078,hamnegr01,1954,PHI,N
1079,hodgegi01,1954,BRO,N
1080,jablora01,1954,STL,N
1081,jacksra01,1954,CHI,N
1082,kluszte01,1954,CIN,N
1083,mayswi01,1954,NY,N
1084,muelldo01,1954,NY,N
1085,musiast01,1954,STL,N
1086,reesepe01,1954,BRO,N
1087,roberro01,1954,PHI,N
1088,robinja02,1954,BRO,N
1089,schoere01,1954,STL,N
1090,snidedu01,1954,BRO,N
1091,spahnwa01,1954,MIL,N
1092,thomafr03,1954,PIT,N
1093,wilsoji02,1954,MIL,N
1094,avilabo01,1955,CLE,A
1095,berrayo01,1955,NY,A
1096,carrach01,1955,CHI,A
1097,dobyla01,1955,CLE,A
1098,donovdi01,1955,CHI,A
1099,finigji01,1955,KC,A
1100,fordwh01,1955,NY,A
1101,foxne01,1955,CHI,A
1102,hoeftbi01,1955,DET,A
1103,jenseja01,1955,BOS,A
1104,kalinal01,1955,DET,A
1105,kuennha01,1955,DET,A
1106,lollash01,1955,CHI,A
1107,mantlmi01,1955,NY,A
1108,piercbi02,1955,CHI,A
1109,powervi01,1955,KC,A
1110,rosenal01,1955,CLE,A
1111,scorehe01,1955,CLE,A
1112,smithal04,1955,CLE,A
1113,sullifr01,1955,BOS,A
1114,turlebo01,1955,NY,A
1115,vernomi01,1955,WAS,A
1116,willite01,1955,BOS,A
1117,wilsoji02,1955,BAL,A
1118,wynnea01,1955,CLE,A
1119,aaronha01,1955,MIL,N
1120,arroylu01,1955,STL,N
1121,bakerge02,1955,CHI,N
1122,bankser01,1955,CHI,N
1123,burgesm01,1955,CIN,N
1124,camparo01,1955,BRO,N
1125,conlege01,1955,MIL,N
1126,crandde01,1955,MIL,N
1127,ennisde01,1955,PHI,N
1128,haddiha01,1955,STL,N
1129,hodgegi01,1955,BRO,N
1130,jacksra01,1955,CHI,N
1131,jonessa02,1955,CHI,N
1132,kluszte01,1955,CIN,N
1133,loganjo01,1955,MIL,N
1134,lopatst01,1955,PHI,N
1135,matheed01,1955,MIL,N
1136,mayswi01,1955,NY,N
1137,muelldo01,1955,NY,N
1138,musiast01,1955,STL,N
1139,newcodo01,1955,BRO,N
1140,nuxhajo01,1955,CIN,N
1141,roberro01,1955,PHI,N
1142,schoere01,1955,STL,N
1143,snidedu01,1955,BRO,N
1144,thomafr03,1955,PIT,N
1145,berrayo01,1956,NY,A
1146,boonera01,1956,DET,A
1147,breweto01,1956,BOS,A
1148,fordwh01,1956,NY,A
1149,foxne01,1956,CHI,A
1150,kalinal01,1956,DET,A
1151,kellge01,1956,BAL,A
1152,kucksjo01,1956,NY,A
1153,kuennha01,1956,DET,A
1154,lollash01,1956,CHI,A
1155,mantlmi01,1956,NY,A
1156,martibi02,1956,NY,A
1157,maxwech01,1956,DET,A
1158,mcdougi01,1956,NY,A
1159,narlera01,1956,CLE,A
1160,piercbi02,1956,CHI,A
1161,piersji01,1956,BOS,A
1162,powervi01,1956,KC,A
1163,scorehe01,1956,CLE,A
1164,sievero01,1956,WAS,A
1165,simpsha01,1956,KC,A
1166,sullifr01,1956,BOS,A
1167,vernomi01,1956,BOS,A
1168,willite01,1956,BOS,A
1169,wilsoji02,1956,CHI,A
1170,wynnea01,1956,CLE,A
1171,aaronha01,1956,MIL,N
1172,antonjo02,1956,NY,N
1173,baileed01,1956,CIN,N
1174,bankser01,1956,CHI,N
1175,bellhi01,1956,CIN,N
1176,boyerke01,1956,STL,N
1177,camparo01,1956,BRO,N
1178,crandde01,1956,MIL,N
1179,frienbo01,1956,PIT,N
1180,gilliji01,1956,BRO,N
1181,kluszte01,1956,CIN,N
1182,labincl01,1956,BRO,N
1183,lawrebr01,1956,CIN,N
1184,longda02,1956,PIT,N
1185,lopatst01,1956,PHI,N
1186,matheed01,1956,MIL,N
1187,mayswi01,1956,NY,N
1188,mcmilro01,1956,CIN,N
1189,musiast01,1956,STL,N
1190,nuxhajo01,1956,CIN,N
1191,repulri01,1956,STL,N
1192,roberro01,1956,PHI,N
1193,robinfr02,1956,CIN,N
1194,snidedu01,1956,BRO,N
1195,spahnwa01,1956,MIL,N
1196,templjo01,1956,CIN,N
1197,berrayo01,1957,NY,A
1198,bunniji01,1957,DET,A
1199,demaejo01,1957,KC,A
1200,foxne01,1957,CHI,A
1201,grimbo01,1957,NY,A
1202,howarel01,1957,NY,A
1203,kalinal01,1957,DET,A
1204,kellge01,1957,BAL,A
1205,kuennha01,1957,DET,A
1206,loesbi01,1957,BAL,A
1207,malzofr01,1957,BOS,A
1208,mantlmi01,1957,NY,A
1209,maxwech01,1957,DET,A
1210,mcdougi01,1957,NY,A
1211,minosmi01,1957,CHI,A
1212,mossido01,1957,CLE,A
1213,piercbi02,1957,CHI,A
1214,richabo01,1957,NY,A
1215,shantbo01,1957,NY,A
1216,sievero01,1957,WAS,A
1217,skowrbi01,1957,NY,A
1218,triangu01,1957,BAL,A
1219,wertzvi01,1957,CLE,A
1220,willite01,1957,BOS,A
1221,wynnea01,1957,CLE,A
1222,aaronha01,1957,MIL,N
1223,antonjo02,1957,NY,N
1224,baileed01,1957,CIN,N
1225,bankser01,1957,CHI,N
1226,bellhi01,1957,CIN,N
1227,burdele01,1957,MIL,N
1228,cimolgi01,1957,BRO,N
1229,foileha01,1957,PIT,N
1230,hoakdo01,1957,CIN,N
1231,hodgegi01,1957,BRO,N
1232,jacksla01,1957,STL,N
1233,labincl01,1957,BRO,N
1234,loganjo01,1957,MIL,N
1235,matheed01,1957,MIL,N
1236,mayswi01,1957,NY,N
1237,mcmilro01,1957,CIN,N
1238,moonwa01,1957,STL,N
1239,musiast01,1957,STL,N
1240,robinfr02,1957,CIN,N
1241,sanfoja02,1957,PHI,N
1242,schoere01,1957,MIL,N
1243,simmocu01,1957,PHI,N
1244,smithha09,1957,STL,N
1245,spahnwa01,1957,MIL,N
1246,templjo01,1957,CIN,N
1247,aparilu01,1958,CHI,A
1248,berrayo01,1958,NY,A
1249,bridgro01,1958,WAS,A
1250,cervbo01,1958,KC,A
1251,durenry01,1958,NY,A
1252,fordwh01,1958,NY,A
1253,foxne01,1958,CHI,A
1254,howarel01,1958,NY,A
1255,jenseja01,1958,BOS,A
1256,kalinal01,1958,DET,A
1257,kubekto01,1958,NY,A
1258,kuennha01,1958,DET,A
1259,lollash01,1958,CHI,A
1260,malzofr01,1958,BOS,A
1261,mantlmi01,1958,NY,A
1262,mcdougi01,1958,NY,A
1263,narlera01,1958,CLE,A
1264,o'delbi01,1958,BAL,A
1265,piercbi02,1958,CHI,A
1266,skowrbi01,1958,NY,A
1267,triangu01,1958,BAL,A
1268,turlebo01,1958,NY,A
1269,vernomi01,1958,CLE,A
1270,willite01,1958,BOS,A
1271,wynnea01,1958,CHI,A
1272,aaronha01,1958,MIL,N
1273,antonjo02,1958,SF,N
1274,ashburi01,1958,PHI,N
1275,bankser01,1958,CHI,N
1276,blasido01,1958,STL,N
1277,crandde01,1958,MIL,N
1278,crowege01,1958,CIN,N
1279,farretu01,1958,PHI,N
1280,frienbo01,1958,PIT,N
1281,jacksla01,1958,STL,N
1282,loganjo01,1958,MIL,N
1283,matheed01,1958,MIL,N
1284,mayswi01,1958,SF,N
1285,mazerbi01,1958,PIT,N
1286,mcmahdo02,1958,MIL,N
1287,morynwa01,1958,CHI,N
1288,musiast01,1958,STL,N
1289,podrejo01,1958,LA,N
1290,purkebo01,1958,CIN,N
1291,rosebjo01,1958,LA,N
1292,schmibo02,1958,SF,N
1293,skinnbo01,1958,PIT,N
1294,spahnwa01,1958,MIL,N
1295,thomafr03,1958,PIT,N
1296,wallsle01,1958,CHI,N
1297,allisbo01,1959,WAS,A
1298,aparilu01,1959,CHI,A
1299,berrayo01,1959,NY,A
1300,bunniji01,1959,DET,A
1301,colavro01,1959,CLE,A
1302,daleybu01,1959,KC,A
1303,durenry01,1959,NY,A
1304,fordwh01,1959,NY,A
1305,foxne01,1959,CHI,A
1306,howarel01,1959,NY,A
1307,kalinal01,1959,DET,A
1308,killeha01,1959,WAS,A
1309,kubekto01,1959,NY,A
1310,kuennha01,1959,DET,A
1311,lollash01,1959,CHI,A
1312,malzofr01,1959,BOS,A
1313,mantlmi01,1959,NY,A
1314,marisro01,1959,KC,A
1315,mcdougi01,1959,NY,A
1316,mclisca01,1959,CLE,A
1317,minosmi01,1959,CLE,A
1318,o'delbi01,1959,BAL,A
1319,pascuca02,1959,WAS,A
1320,piercbi02,1959,CHI,A
1321,powervi01,1959,CLE,A
1322,ramospe01,1959,WAS,A
1323,richabo01,1959,NY,A
1324,runnepe01,1959,BOS,A
1325,sievero01,1959,WAS,A
1326,skowrbi01,1959,NY,A
1327,triangu01,1959,BAL,A
1328,walkeje01,1959,BAL,A
1329,wilheho01,1959,BAL,A
1330,willite01,1959,BOS,A
1331,woodlge01,1959,BAL,A
1332,wynnea01,1959,CHI,A
1333,aaronha01,1959,MIL,N
1334,antonjo02,1959,SF,N
1335,bankser01,1959,CHI,N
1336,boyerke01,1959,STL,N
1337,burdele01,1959,MIL,N
1338,burgesm01,1959,PIT,N
1339,cepedor01,1959,SF,N
1340,conlege01,1959,PHI,N
1341,crandde01,1959,MIL,N
1342,cunnijo01,1959,STL,N
1343,drysddo01,1959,LA,N
1344,elstodo01,1959,CHI,N
1345,facero01,1959,PIT,N
1346,gilliji01,1959,LA,N
1347,groatdi01,1959,PIT,N
1348,jonessa02,1959,SF,N
1349,loganjo01,1959,MIL,N
1350,matheed01,1959,MIL,N
1351,mayswi01,1959,SF,N
1352,mazerbi01,1959,PIT,N
1353,mizelvi01,1959,STL,N
1354,moonwa01,1959,LA,N
1355,musiast01,1959,STL,N
1356,nealch01,1959,LA,N
1357,pinsova01,1959,CIN,N
1358,robinfr02,1959,CIN,N
1359,smithha09,1959,STL,N
1360,spahnwa01,1959,MIL,N
1361,templjo01,1959,CIN,N
1362,whitebi03,1959,STL,N
1363,aparilu01,1960,CHI,A
1364,bellge02,1960,CLE,A
1365,berrayo01,1960,NY,A
1366,coateji01,1960,NY,A
1367,daleybu01,1960,KC,A
1368,estrach01,1960,BAL,A
1369,fordwh01,1960,NY,A
1370,foxne01,1960,CHI,A
1371,gentiji01,1960,BAL,A
1372,hansero02,1960,BAL,A
1373,howarel01,1960,NY,A
1374,kalinal01,1960,DET,A
1375,kuennha01,1960,CLE,A
1376,laryfr01,1960,DET,A
1377,lemonji01,1960,WAS,A
1378,lollash01,1960,CHI,A
1379,malzofr01,1960,BOS,A
1380,mantlmi01,1960,NY,A
1381,marisro01,1960,NY,A
1382,minosmi01,1960,CHI,A
1383,monbobi01,1960,BOS,A
1384,pascuca02,1960,WAS,A
1385,powervi01,1960,CLE,A
1386,robinbr01,1960,BAL,A
1387,runnepe01,1960,BOS,A
1388,skowrbi01,1960,NY,A
1389,smithal04,1960,CHI,A
1390,stalege01,1960,CHI,A
1391,stigmdi01,1960,CLE,A
1392,willite01,1960,BOS,A
1393,wynnea01,1960,CHI,A
1394,aaronha01,1960,MIL,N
1395,adcocjo01,1960,MIL,N
1396,baileed01,1960,CIN,N
1397,bankser01,1960,CHI,N
1398,boyerke01,1960,STL,N
1399,buhlbo01,1960,MIL,N
1400,burgesm01,1960,PIT,N
1401,cepedor01,1960,SF,N
1402,clemero01,1960,PIT,N
1403,crandde01,1960,MIL,N
1404,facero01,1960,PIT,N
1405,frienbo01,1960,PIT,N
1406,groatdi01,1960,PIT,N
1407,henrybi01,1960,CIN,N
1408,jacksla01,1960,STL,N
1409,larkeno01,1960,LA,N
1410,lawve01,1960,PIT,N
1411,matheed01,1960,MIL,N
1412,mayswi01,1960,SF,N
1413,mazerbi01,1960,PIT,N
1414,mccormi03,1960,SF,N
1415,mcdanli01,1960,STL,N
1416,musiast01,1960,STL,N
1417,nealch01,1960,LA,N
1418,pinsova01,1960,CIN,N
1419,podrejo01,1960,LA,N
1420,skinnbo01,1960,PIT,N
1421,tayloto02,1960,PHI,N
1422,whitebi03,1960,STL,N
1423,willist02,1960,LA,N
1424,aparilu01,1961,CHI,A
1425,arroylu01,1961,NY,A
1426,berrayo01,1961,NY,A
1427,brandja01,1961,BAL,A
1428,bunniji01,1961,DET,A
1429,cashno01,1961,DET,A
1430,colavro01,1961,DET,A
1431,donovdi01,1961,WAS,A
1432,durenry01,1961,LA,A
1433,fordwh01,1961,NY,A
1434,fornimi01,1961,BOS,A
1435,foxne01,1961,CHI,A
1436,francti01,1961,CLE,A
1437,gentiji01,1961,BAL,A
1438,howarel01,1961,NY,A
1439,howsedi01,1961,KC,A
1440,kalinal01,1961,DET,A
1441,killeha01,1961,MIN,A
1442,kubekto01,1961,NY,A
1443,laryfr01,1961,DET,A
1444,latmaba01,1961,CLE,A
1445,mantlmi01,1961,NY,A
1446,marisro01,1961,NY,A
1447,mcbrike01,1961,LA,A
1448,pascuca02,1961,MIN,A
1449,perryji01,1961,CLE,A
1450,piercbi02,1961,CHI,A
1451,robinbr01,1961,BAL,A
1452,romanjo01,1961,CLE,A
1453,schwado01,1961,BOS,A
1454,sievero01,1961,CHI,A
1455,skowrbi01,1961,NY,A
1456,templjo01,1961,CLE,A
1457,wilheho01,1961,BAL,A
1458,aaronha01,1961,MIL,N
1459,altmage01,1961,CHI,N
1460,baileed01,1961,SF,N
1461,bankser01,1961,CHI,N
1462,bollifr01,1961,MIL,N
1463,boyerke01,1961,STL,N
1464,burgesm01,1961,PIT,N
1465,cepedor01,1961,SF,N
1466,clemero01,1961,PIT,N
1467,drysddo01,1961,LA,N
1468,facero01,1961,PIT,N
1469,jayjo01,1961,CIN,N
1470,kaskoed01,1961,CIN,N
1471,koufasa01,1961,LA,N
1472,mahafar01,1961,PHI,N
1473,matheed01,1961,MIL,N
1474,mayswi01,1961,SF,N
1475,mccormi03,1961,SF,N
1476,millest01,1961,SF,N
1477,musiast01,1961,STL,N
1478,purkebo01,1961,CIN,N
1479,robinfr02,1961,CIN,N
1480,rosebjo01,1961,LA,N
1481,spahnwa01,1961,MIL,N
1482,stuardi01,1961,PIT,N
1483,whitebi03,1961,STL,N
1484,willsma01,1961,LA,N
1485,zimmedo01,1961,CHI,N
1486,aguirha01,1962,DET,A
1487,aparilu01,1962,CHI,A
1488,batteea01,1962,MIN,A
1489,berrayo01,1962,NY,A
1490,bunniji01,1962,DET,A
1491,colavro01,1962,DET,A
1492,donovdi01,1962,CLE,A
1493,gentiji01,1962,BAL,A
1494,herbera01,1962,CHI,A
1495,howarel01,1962,NY,A
1496,kaatji01,1962,MIN,A
1497,kalinal01,1962,DET,A
1498,landiji01,1962,CHI,A
1499,mantlmi01,1962,NY,A
1500,marisro01,1962,NY,A
1501,mcbrike01,1962,LA,A
1502,monbobi01,1962,BOS,A
1503,moranbi02,1962,LA,A
1504,pappami01,1962,BAL,A
1505,pascuca02,1962,MIN,A
1506,richabo01,1962,NY,A
1507,robinbr01,1962,BAL,A
1508,rolliri01,1962,MIN,A
1509,romanjo01,1962,CLE,A
1510,runnepe01,1962,BOS,A
1511,siebeno01,1962,KC,A
1512,stenhda01,1962,WAS,A
1513,terryra01,1962,NY,A
1514,thomale03,1962,LA,A
1515,treshto01,1962,NY,A
1516,wagnele01,1962,LA,A
1517,wilheho01,1962,BAL,A
1518,aaronha01,1962,MIL,N
1519,aloufe01,1962,SF,N
1520,altmage01,1962,CHI,N
1521,ashburi01,1962,NY,N
1522,bankser01,1962,CHI,N
1523,bollifr01,1962,MIL,N
1524,boyerke01,1962,STL,N
1525,callijo01,1962,PHI,N
1526,cepedor01,1962,SF,N
1527,clemero01,1962,PIT,N
1528,crandde01,1962,MIL,N
1529,davenji01,1962,SF,N
1530,davisto02,1962,LA,N
1531,drysddo01,1962,LA,N
1532,farretu01,1962,HOU,N
1533,gibsobo01,1962,STL,N
1534,groatdi01,1962,PIT,N
1535,koufasa01,1962,LA,N
1536,mahafar01,1962,PHI,N
1537,maricju01,1962,SF,N
1538,matheed01,1962,MIL,N
1539,mayswi01,1962,SF,N
1540,mazerbi01,1962,PIT,N
1541,musiast01,1962,STL,N
1542,podrejo01,1962,LA,N
1543,purkebo01,1962,CIN,N
1544,robinfr02,1962,CIN,N
1545,rosebjo01,1962,LA,N
1546,shawbo01,1962,MIL,N
1547,spahnwa01,1962,MIL,N
1548,willibi01,1962,CHI,N
1549,willsma01,1962,LA,N
1550,allisbo01,1963,MIN,A
1551,aparilu01,1963,BAL,A
1552,barbest01,1963,BAL,A
1553,batteea01,1963,MIN,A
1554,boutoji01,1963,NY,A
1555,bunniji01,1963,DET,A
1556,foxne01,1963,CHI,A
1557,grantmu01,1963,CLE,A
1558,howarel01,1963,NY,A
1559,kalinal01,1963,DET,A
1560,killeha01,1963,MIN,A
1561,leppedo02,1963,WAS,A
1562,malzofr01,1963,BOS,A
1563,mantlmi01,1963,NY,A
1564,mcbrike01,1963,LA,A
1565,monbobi01,1963,BOS,A
1566,pearsal02,1963,LA,A
1567,pepitjo01,1963,NY,A
1568,pizarju01,1963,CHI,A
1569,radatdi01,1963,BOS,A
1570,richabo01,1963,NY,A
1571,robinbr01,1963,BAL,A
1572,siebeno01,1963,KC,A
1573,treshto01,1963,NY,A
1574,versazo01,1963,MIN,A
1575,wagnele01,1963,LA,A
1576,yastrca01,1963,BOS,A
1577,aaronha01,1963,MIL,N
1578,baileed01,1963,SF,N
1579,boyerke01,1963,STL,N
1580,cepedor01,1963,SF,N
1581,clemero01,1963,PIT,N
1582,culpra01,1963,PHI,N
1583,davisto02,1963,LA,N
1584,drysddo01,1963,LA,N
1585,edwarjo01,1963,CIN,N
1586,groatdi01,1963,STL,N
1587,jacksla01,1963,CHI,N
1588,javieju01,1963,STL,N
1589,koufasa01,1963,LA,N
1590,maricju01,1963,SF,N
1591,mayswi01,1963,SF,N
1592,mazerbi01,1963,PIT,N
1593,mccovwi01,1963,SF,N
1594,musiast01,1963,STL,N
1595,o'tooji01,1963,CIN,N
1596,santoro01,1963,CHI,N
1597,snidedu01,1963,NY,N
1598,spahnwa01,1963,MIL,N
1599,torrejo01,1963,MIL,N
1600,whitebi03,1963,STL,N
1601,willsma01,1963,LA,N
1602,woodeha01,1963,HOU,N
1603,allisbo01,1964,MIN,A
1604,aparilu01,1964,BAL,A
1605,bressed01,1964,BOS,A
1606,chancde01,1964,LA,A
1607,colavro01,1964,KC,A
1608,fordwh01,1964,NY,A
1609,freehbi01,1964,DET,A
1610,fregoji01,1964,LA,A
1611,hallji02,1964,MIN,A
1612,hintoch01,1964,WAS,A
1613,howarel01,1964,NY,A
1614,kalinal01,1964,DET,A
1615,killeha01,1964,MIN,A
1616,kralija01,1964,CLE,A
1617,lumpeje01,1964,DET,A
1618,malzofr01,1964,BOS,A
1619,mantlmi01,1964,NY,A
1620,olivato01,1964,MIN,A
1621,pascuca02,1964,MIN,A
1622,pepitjo01,1964,NY,A
1623,peterga01,1964,CHI,A
1624,pizarju01,1964,CHI,A
1625,radatdi01,1964,BOS,A
1626,richabo01,1964,NY,A
1627,robinbr01,1964,BAL,A
1628,siebeno01,1964,BAL,A
1629,wyattjo02,1964,KC,A
1630,aaronha01,1964,MIL,N
1631,boyerke01,1964,STL,N
1632,bunniji01,1964,PHI,N
1633,burgesm01,1964,PIT,N
1634,callijo01,1964,PHI,N
1635,cardele01,1964,CIN,N
1636,cepedor01,1964,SF,N
1637,clemero01,1964,PIT,N
1638,drysddo01,1964,LA,N
1639,edwarjo01,1964,CIN,N
1640,ellswdi01,1964,CHI,N
1641,farretu01,1964,HOU,N
1642,floodcu01,1964,STL,N
1643,groatdi01,1964,STL,N
1644,huntro01,1964,NY,N
1645,koufasa01,1964,LA,N
1646,maricju01,1964,SF,N
1647,mayswi01,1964,SF,N
1648,mazerbi01,1964,PIT,N
1649,santoro01,1964,CHI,N
1650,shortch02,1964,PHI,N
1651,stargwi01,1964,PIT,N
1652,torrejo01,1964,MIL,N
1653,whitebi03,1964,STL,N
1654,willibi01,1964,CHI,N
1655,alvisma01,1965,CLE,A
1656,batteea01,1965,MIN,A
1657,colavro01,1965,CLE,A
1658,davalvi01,1965,CLE,A
1659,fisheed02,1965,CHI,A
